url,fid,name,nick,birth_date,height,weight,association,class,locality,country,base_style,num_wins,num_losses,total_fights,win_rate
/fighter/hacran-dias-19789,19789,hacran dias,barnabe,5/16/1984,68.0,145.0,nova uniao,featherweight,rio de janeiro,brazil,bjj,24,6,30,0.8
/fighter/charles-rosa-71116,71116,charles rosa,boston strong,8/24/1986,70.0,145.0,american top team,featherweight,"peabody, massachusetts",usa,karate,11,3,14,0.7857142857142857
/fighter/ross-pearson-11884,11884,ross pearson,the real deal,9/26/1984,68.0,155.0,alliance mma,lightweight,"sunderland, tyne and wear",england,taekwondo,20,15,35,0.5714285714285714
/fighter/daron-cruickshank-53717,53717,daron cruickshank,the detroit superstar,6/11/1985,68.0,155.0,michigan top team,lightweight,"wayne, michigan",usa,taekwondo,21,10,31,0.6774193548387096
/fighter/diego-nunes-25981,25981,diego nunes,the gun,11/30/1982,66.0,145.0,x-gym,featherweight,"caxias do sul, rio grande do sul",brazil,mma,22,8,30,0.7333333333333333
/fighter/matt-wiman-12236,12236,matt wiman,handsome,9/19/1983,70.0,155.0,skrap pack,lightweight,"tulsa, oklahoma",usa,mma,16,7,23,0.6956521739130435
/fighter/paul-kelly-14028,14028,paul kelly,tellys,9/12/1984,69.0,169.0,team kaobon,welterweight,liverpool,england,mma,14,5,19,0.7368421052631579
/fighter/gray-maynard-15835,15835,gray maynard,the bully,9/5/1979,68.0,155.0,american kickboxing academy,lightweight,"santa cruz, california",usa,wrestling,13,7,20,0.65
/fighter/bj-penn-1307,1307,b.j. penn,the prodigy,12/13/1978,69.0,145.0,bj penn's mma,featherweight,"hilo, hawaii",usa,bjj,16,12,28,0.5714285714285714
/fighter/artem-lobov-73700,73700,artem lobov,the russian hammer,,69.0,146.0,sbg ireland,featherweight,dublin,ireland,mma,13,15,28,0.4642857142857143
/fighter/tom-niinimaki-5639,5639,tom niinimaki,stoneface,7/25/1982,69.0,145.0,finnfighters gym,featherweight,turku,finland,kickboxing,22,8,30,0.7333333333333333
/fighter/jimmie-rivera-40954,40954,jimmie rivera,el terror,6/29/1989,64.0,135.0,team tiger schulmann,bantamweight,"ramsey, new jersey",usa,wrestling,22,2,24,0.9166666666666666
/fighter/cody-garbrandt-50381,50381,cody garbrandt,no love,7/7/1991,67.0,135.0,strong style fight team,bantamweight,"uhrichsville, ohio",usa,boxing,11,2,13,0.8461538461538461
/fighter/maximo-blanco-36618,36618,maximo blanco,maxi,10/16/1983,68.0,145.0,yoshida dojo,featherweight,caracas,venezuela,wrestling,12,8,20,0.6
/fighter/jumabieke-tuerxun-83505,83505,jumabieke tuerxun,the wild wolf,4/17/1986,66.0,135.0,xian sports university,bantamweight,"xi'an, shaanxi",china,sanshou,20,9,29,0.6896551724137931
/fighter/jim-hettes-48046,48046,jim hettes,the kid,6/9/1987,69.0,145.0,northeast jiu-jitsu,featherweight,"swoyersville, pennsylvania",usa,judo,11,3,14,0.7857142857142857
/fighter/stephen-bass-28788,28788,stephen bass,bigfish,11/14/1982,69.0,145.0,mad house gym,featherweight,"shreveport, louisiana",usa,mma,11,2,13,0.8461538461538461
/fighter/rose-namajunas-69083,69083,rose namajunas,thug,6/29/1992,65.0,115.0,the academy,strawweight,"milwaukee, wisconsin",usa,mma,8,3,11,0.7272727272727273
/fighter/joanne-calderwood-94103,94103,joanne calderwood,jojo,12/23/1986,66.0,116.0,dinky ninjas,strawweight,glasgow,scotland,muay thai,12,3,15,0.8
/fighter/paige-vanzant-99019,99019,paige vanzant,12 gauge,3/26/1994,64.0,115.0,team alpha male,strawweight,"sparks, nevada",usa,boxing,7,4,11,0.6363636363636364
/fighter/daniel-pineda-21564,21564,daniel pineda,the pit,8/6/1985,67.0,155.0,4oz. fight club,lightweight,"houston, texas",usa,mma,23,13,36,0.6388888888888888
/fighter/augusto-mendes-160663,160663,augusto mendes,tanquinho,3/3/1983,66.0,135.0,soul fighters bjj,bantamweight,"rio de janeiro, rio de janeiro",brazil,bjj,6,2,8,0.75
/fighter/dennis-bermudez-58065,58065,dennis bermudez,the menace,12/13/1986,66.0,145.0,long island mma,featherweight,"saugerties, new york",usa,wrestling,16,9,25,0.64
/fighter/iuri-alcantara-16129,16129,iuri alcantara,marajo,8/4/1980,69.0,136.0,marajo brothers team,bantamweight,"marajo, para",brazil,bjj,35,10,45,0.7777777777777778
/fighter/levan-makashvili-126881,126881,levan makashvili,the hornet,1/7/1989,68.0,146.0,mutant mma,featherweight,"oceanside, new york",usa,wrestling,15,2,17,0.8823529411764706
/fighter/joey-gambino-55503,55503,joey gambino,the raging warrior,10/26/1988,67.0,145.0,team raging warriors,featherweight,"saugerties, new york",usa,mma,9,2,11,0.8181818181818182
/fighter/brian-ortega-65310,65310,brian ortega,t-city,2/21/1991,69.0,145.0,black house,featherweight,"torrance, california",usa,bjj,14,1,15,0.9333333333333333
/fighter/chas-skelly-47227,47227,chas skelly,the scrapper,5/11/1985,71.0,145.0,team takedown,featherweight,"keller, texas",usa,wrestling,17,4,21,0.8095238095238095
/fighter/andre-fili-58385,58385,andre fili,touchy,6/25/1990,70.0,145.0,team alpha male,featherweight,"sacramento, california",usa,mma,18,6,24,0.75
/fighter/clay-collard-78465,78465,clay collard,cassius,3/10/1993,71.0,145.0,the pit elevated fight team,featherweight,"price, utah",usa,mma,16,8,24,0.6666666666666666
/fighter/justin-lawrence-73756,73756,justin lawrence,the american kid,5/15/1990,68.0,145.0,power mma,featherweight,"pacific, missouri",usa,kickboxing,11,5,16,0.6875
/fighter/charles-oliveira-30300,30300,charles oliveira,do bronx,10/17/1989,71.0,145.0,macaco gold team,featherweight,"guaruja, sao paulo",brazil,bjj,25,8,33,0.7575757575757576
/fighter/pat-schilling-54054,54054,pat schilling,thrilling,8/28/1988,68.0,145.0,ambition training academy,featherweight,"st. paul, minnesota",usa,mma,5,2,7,0.7142857142857143
/fighter/leonard-garcia-2815,2815,leonard garcia,bad boy,7/14/1979,69.0,145.0,jackson-wink mma,featherweight,"plainview, texas",usa,boxing,18,13,31,0.5806451612903226
/fighter/will-chope-69087,69087,will chope,the kill,9/8/1990,76.0,155.0,juggernaut fight club,lightweight,"sacramento, california",usa,mma,36,14,50,0.72
/fighter/cole-miller-13133,13133,cole miller,magrinho,4/26/1984,73.0,145.0,american top team,featherweight,"augusta, georgia",usa,boxing,21,11,32,0.65625
/fighter/norman-parke-47549,47549,norman parke,stormin,12/22/1986,71.0,155.0,next generation ni,lightweight,"bushmills, antrim",ireland,judo,25,6,31,0.8064516129032258
/fighter/jake-lindsey-57214,57214,jake lindsey,the librarian,6/21/1986,71.0,154.0,combative sports center,lightweight,"manhattan, kansas",usa,mma,13,8,21,0.6190476190476191
/fighter/paul-daley-4270,4270,paul daley,semtex,2/21/1983,69.0,171.0,spirit dojo,welterweight,nottingham,england,muay thai,40,16,56,0.7142857142857143
/fighter/ivan-jorge-5432,5432,ivan jorge,batman,11/7/1980,70.0,155.0,team tavares,lightweight,"florianopolis, santa catarina",brazil,bjj,27,8,35,0.7714285714285715
/fighter/abel-trujillo-17129,17129,abel trujillo,killa,9/18/1983,68.0,155.0,blackzilians,lightweight,"des moines, iowa",usa,wrestling,15,8,23,0.6521739130434783
/fighter/tony-sims-30021,30021,tony sims,2,10/14/1985,71.0,155.0,elevation fight team,lightweight,"davenport, iowa",usa,mma,12,4,16,0.75
/fighter/leigh-remedios-3071,3071,leigh remedios,bulldog,1/13/1976,67.0,145.0,team quannum,featherweight,hudderfield,england,mma,18,10,28,0.6428571428571429
/fighter/curt-warburton-34623,34623,curt warburton,the war,,72.0,155.0,nevt,lightweight,"bishop auckland, county durham",england,mma,14,6,20,0.7
/fighter/maciej-jewtuszko-27440,27440,maciej jewtuszko,irokez,1/31/1981,72.0,155.0,berserkers team,lightweight,szczecin,poland,muay thai,12,4,16,0.75
/fighter/joe-riggs-2765,2765,joe riggs,diesel,9/23/1982,72.0,170.0,mma lab,welterweight,"phoenix, arizona",usa,boxing,47,18,65,0.7230769230769231
/fighter/tito-ortiz-158,158,tito ortiz,the huntington beach bad boy,1/23/1975,74.0,205.0,team punishment,light heavyweight,"huntington beach, california",usa,wrestling,20,12,32,0.625
/fighter/georges-st.-pierre-3500,3500,georges st. pierre,rush,5/19/1981,70.0,170.0,tristar gym,welterweight,"st. isidore, quebec",canada,karate,26,2,28,0.9285714285714286
/fighter/david-mitchell-16830,16830,david mitchell,bulletproof,10/24/1979,72.0,185.0,team alpha male,middleweight,"windsor, california",usa,mma,22,7,29,0.7586206896551724
/fighter/neil-seery-14062,14062,neil seery,2 tap,8/30/1979,66.0,125.0,team ryano mma,flyweight,"dublin, leinster",ireland,mma,16,13,29,0.5517241379310345
/fighter/patrick-holohan-63616,63616,patrick holohan,the hooligan,5/3/1988,69.0,125.0,sbg ireland,flyweight,dublin,ireland,mma,12,2,14,0.8571428571428571
/fighter/chuck-liddell-192,192,chuck liddell,the iceman,12/17/1969,74.0,205.0,the pit,light heavyweight,"san luis obispo, california",usa,karate,21,9,30,0.7
/fighter/ron-waterman-217,217,ron waterman,h2o,11/23/1965,74.0,260.0,colorado stars,heavyweight,"greeley, colorado",usa,wrestling,16,6,22,0.7272727272727273
/fighter/mike-whitehead-4397,4397,mike whitehead,iron,6/29/1981,73.0,261.0,xtreme couture,heavyweight,"salt lake city, utah",usa,wrestling,27,8,35,0.7714285714285715
/fighter/kazuhiro-nakamura-6943,6943,kazuhiro nakamura,king kaz,7/16/1979,71.0,185.0,yoshida dojo,middleweight,"fukuyama, hiroshima",japan,judo,21,13,34,0.6176470588235294
/fighter/mirko-filipovic-2326,2326,mirko filipovic,cro cop,9/10/1974,74.0,227.0,cro cop squad gym,heavyweight,zagreb,croatia,taekwondo,37,11,48,0.7708333333333334
/fighter/pedro-rizzo-208,208,pedro rizzo,the rock,5/3/1974,73.0,244.0,ruas vale tudo,heavyweight,"rio de janeiro, rio de janeiro",brazil,muay thai,20,11,31,0.6451612903225806
/fighter/maurice-smith-175,175,maurice smith,mo,12/13/1961,74.0,206.0,the alliance,light heavyweight,"seattle, washington",usa,kickboxing,12,14,26,0.46153846153846156
/fighter/josh-barnett-272,272,josh barnett,the warmaster,11/10/1977,75.0,248.0,csw,heavyweight,"seattle, washington",usa,wrestling,35,8,43,0.813953488372093
/fighter/mario-neto-1950,1950,mario neto,sukata,,72.0,229.0,mario sukata team,heavyweight,"joao pessoa, paraiba",brazil,bjj,13,5,18,0.7222222222222222
/fighter/pete-williams-201,201,pete williams,el duro,7/10/1975,75.0,225.0,lion's den,heavyweight,"san lorenzo, california",usa,wrestling,12,6,18,0.6666666666666666
/fighter/dan-bobish-174,174,dan bobish,the bull,1/26/1970,73.0,332.0,strong style fight team,super heavyweight,"cleveland, ohio",usa,wrestling,17,9,26,0.6538461538461539
/fighter/patrick-cummins-72981,72981,patrick cummins,durkin,11/16/1980,74.0,205.0,reign mma,light heavyweight,"reinholds, pennsylvania",usa,wrestling,10,6,16,0.625
/fighter/soa-palelei-9680,9680,soa palelei,the hulk,12/7/1977,76.0,265.0,aka thailand,heavyweight,"perth, western australia",australia,wrestling,22,5,27,0.8148148148148148
/fighter/james-vick-81956,81956,james vick,the texecutioner,2/23/1987,75.0,155.0,team lloyd irvin,lightweight,"mineral wells, texas",usa,boxing,13,2,15,0.8666666666666667
/fighter/phil-davis-27802,27802,phil davis,mr. wonderful,9/25/1984,74.0,205.0,alliance mma,light heavyweight,"harrisburg, pennsylvania",usa,wrestling,19,5,24,0.7916666666666666
/fighter/glaico-franca-117927,117927,glaico franca,nego,2/28/1991,72.0,155.0,astra fight team,lightweight,"curitibanos, santa catarina",brazil,judo,19,5,24,0.7916666666666666
/fighter/marvin-eastman-339,339,marvin eastman,the beastman,6/8/1971,69.0,207.0,j-sect mma,,"las vegas, nevada",usa,wrestling,18,15,33,0.5454545454545454
/fighter/antonio-mendes-7110,7110,antonio mendes,samuray,4/19/1981,75.0,205.0,dragon fight,light heavyweight,"fortaleza, ceara",brazil,mma,18,13,31,0.5806451612903226
/fighter/ovince-st-preux-38842,38842,ovince st. preux,osp,4/8/1983,75.0,205.0,knoxville mma,light heavyweight,"knoxville, tennessee",usa,wrestling,23,12,35,0.6571428571428571
/fighter/marcio-cruz-13976,13976,marcio cruz,pe de pano,4/24/1978,76.0,205.0,gracie fusion,light heavyweight,rio de janeiro,brazil,bjj,8,3,11,0.7272727272727273
/fighter/fabio-maldonado-16426,16426,fabio maldonado,caipira de aco,3/17/1980,73.0,205.0,american top team,light heavyweight,"sorocaba, sao paulo",brazil,boxing,24,13,37,0.6486486486486487
/fighter/rameau-thierry-sokoudjou-17010,17010,rameau thierry sokoudjou,the african assassin,4/18/1984,70.0,205.0,team quest,light heavyweight,"san diego, california",usa,judo,19,18,37,0.5135135135135135
/fighter/ricco-rodriguez-8,8,ricco rodriguez,suave,8/19/1977,76.0,214.0,american fight club,heavyweight,"staten island, new york",usa,wrestling,54,26,80,0.675
/fighter/ed-herman-6561,6561,ed herman,short fuse,10/2/1980,74.0,205.0,trials mma and fitness,light heavyweight,"portland, oregon",usa,wrestling,23,14,37,0.6216216216216216
/fighter/bryan-barberena-51471,51471,bryan barberena,bam bam,5/3/1989,72.0,155.0,mma lab,lightweight,"minneapolis, minnesota",usa,mma,14,5,19,0.7368421052631579
/fighter/antonio-rogerio-nogueira-2270,2270,antonio rogerio nogueira,minotouro,6/2/1976,74.0,205.0,team nogueira,light heavyweight,"vitoria da conquista, bahia",brazil,judo,23,8,31,0.7419354838709677
/fighter/matt-horwich-8654,8654,matt horwich,suave,2/10/1978,71.0,186.0,legends mma,middleweight,"hollywood, california",usa,bjj,30,25,55,0.5454545454545454
/fighter/chad-griggs-15932,15932,chad griggs,the grave digger,5/15/1978,75.0,205.0,apex mma,light heavyweight,"tucson, arizona",usa,mma,11,3,14,0.7857142857142857
/fighter/sage-northcutt-130911,130911,sage northcutt,super,3/1/1996,72.0,156.0,gracie barra katy,lightweight,"katy, texas",usa,karate,11,2,13,0.8461538461538461
/fighter/masio-fullen-40356,40356,masio fullen,lobo,10/6/1987,70.0,145.0,alliance mma,featherweight,"gudalajara, jalisco",mexico,mma,11,7,18,0.6111111111111112
/fighter/alex-caceres-41586,41586,alex caceres,bruce leeroy,6/20/1988,69.0,135.0,mma lab,bantamweight,"miami, florida",usa,street fighting,14,11,25,0.56
/fighter/alexander-yakovlev-10846,10846,alexander yakovlev,the thunder of the north,7/18/1984,73.0,170.0,k dojo warrior tribe,welterweight,st. petersburg,russia,sambo,23,8,31,0.7419354838709677
/fighter/kevin-casey-24121,24121,kevin casey,king,6/15/1981,71.0,185.0,black house,middleweight,"los angeles, california",usa,bjj,9,6,15,0.6
/fighter/olivier-aubin-mercier-86241,86241,olivier aubin-mercier,the quebec kid,2/23/1989,69.0,155.0,h2o mma,lightweight,"boucherville, quebec",canada,judo,11,4,15,0.7333333333333333
/fighter/rafael-natal-13968,13968,rafael natal,sapo,12/25/1982,72.0,185.0,renzo gracie jiu-jitsu,middleweight,"belo horizonte, minas gerais",brazil,bjj,21,9,30,0.7
/fighter/myles-jury-34236,34236,myles jury,fury,10/31/1988,71.0,155.0,power mma,lightweight,"hazel park, michigan",usa,wrestling,17,3,20,0.85
/fighter/matt-serra-1305,1305,matt serra,the terror,6/2/1974,66.0,170.0,serra-longo fight team,welterweight,"long island, new york",usa,bjj,11,7,18,0.6111111111111112
/fighter/anderson-silva-1356,1356,anderson silva,the spider,4/14/1975,74.0,185.0,team nogueira,middleweight,"curitiba, parana",brazil,muay thai,34,8,42,0.8095238095238095
/fighter/yoel-romero-60762,60762,yoel romero,soldier of god,4/30/1977,70.0,185.0,american top team,middleweight,"miami, florida",usa,wrestling,13,3,16,0.8125
/fighter/luke-sanders-74975,74975,luke sanders,cool hand,12/12/1985,67.0,135.0,the mma lab,bantamweight,"clarksville, tennessee",usa,wrestling,12,3,15,0.8
/fighter/gegard-mousasi-7466,7466,gegard mousasi,the dreamcatcher,8/1/1985,73.0,186.0,red devil international,middleweight,"leiden, south holland",netherlands,judo,45,6,51,0.8823529411764706
/fighter/ben-saunders-10339,10339,ben saunders,killa b,4/13/1983,75.0,170.0,american top team orlando,welterweight,"orlando, florida",usa,karate,22,11,33,0.6666666666666666
/fighter/patrick-cote-6612,6612,patrick cote,the predator,2/29/1980,71.0,170.0,btt canada,welterweight,"quebec city, quebec",canada,boxing,23,11,34,0.6764705882352942
/fighter/matt-mitrione-49519,49519,matt mitrione,meathead,7/15/1978,75.0,255.0,blackzilians,heavyweight,"indianapolis, indiana",usa,karate,13,6,19,0.6842105263157895
/fighter/francisco-trinaldo-31103,31103,francisco trinaldo,massaranduba,8/24/1978,68.0,155.0,evolucao thai,lightweight,"brasilia, federal district",brazil,kickboxing,23,6,29,0.7931034482758621
/fighter/rich-franklin-392,392,rich franklin,ace,10/5/1974,73.0,185.0,team extreme,middleweight,"cincinnati, ohio",usa,karate,29,7,36,0.8055555555555556
/fighter/brian-stann-14829,14829,brian stann,all-american,9/24/1980,73.0,185.0,jackson-wink mma,middleweight,"jacksonville, north carolina",usa,mcmap,12,6,18,0.6666666666666666
/fighter/alex-stiebling-269,269,alex stiebling,the brazilian killa,12/26/1976,74.0,195.0,integrated fighting academy,light heavyweight,"indianapolis, indiana",usa,mma,19,11,30,0.6333333333333333
/fighter/nate-marquardt-1712,1712,nate marquardt,the great,4/20/1979,72.0,185.0,high altitude martial arts,middleweight,"aurora, colorado",usa,bjj,35,19,54,0.6481481481481481
/fighter/yushin-okami-5569,5569,yushin okami,thunder,7/21/1981,74.0,185.0,wajutsu keishukai tokyo,middleweight,"kawasaki, kanagawa",japan,mma,35,12,47,0.7446808510638298
/fighter/terry-martin-7202,7202,terry martin,dangerous,10/10/1980,67.0,185.0,iron academy,middleweight,"chicago, illinois",usa,wrestling,23,11,34,0.6764705882352942
/fighter/heath-herring-13,13,heath herring,the texas crazy horse,3/2/1978,76.0,250.0,las vegas combat club,heavyweight,"waco, texas",usa,sambo,28,16,44,0.6363636363636364
/fighter/yoshihiro-akiyama-11895,11895,yoshihiro akiyama,sexyama,7/29/1975,70.0,170.0,jackson-wink mma,welterweight,osaka,japan,judo,14,6,20,0.7
/fighter/kazuo-takahashi-153,153,kazuo takahashi,yoshiki,3/13/1969,70.0,203.0,d-one gym,light heavyweight,chiba,japan,wrestling,30,28,58,0.5172413793103449
/fighter/wanderlei-silva-209,209,wanderlei silva,the axe murderer,7/3/1976,70.0,185.0,wand fight team,middleweight,"curitiba, parana",brazil,street fighting,35,14,49,0.7142857142857143
/fighter/tra-telligman-157,157,tra telligman,trauma,2/7/1965,74.0,233.0,lion's den,heavyweight,"dallas, texas",usa,karate,7,5,12,0.5833333333333334
/fighter/jon-hess-59,59,jon hess,the giant with attitude,,79.0,295.0,team quest,super heavyweight,"encinitas, california",usa,safta,1,1,2,0.5
/fighter/gilbert-yvel-323,323,gilbert yvel,the hurricane,6/30/1976,74.0,206.0,throwdown,light heavyweight,amsterdam,netherlands,kickboxing,40,16,56,0.7142857142857143
/fighter/sam-hoger-6445,6445,sam hoger,alaskan assassin,6/28/1980,74.0,205.0,miletich martial arts,light heavyweight,"eagle river, alaska",usa,mma,10,4,14,0.7142857142857143
